FoodID,Food_Name_English,Food_Name_Local,Base_Item,Category,Cuisine,Scientific_Name,Description,Meal_Type,Serving_Size_g,Rasa,Virya,Vipaka,Guna,Digestibility,Dosha_Suitability,Allergen_Warnings
F000125,Wheat Flour,Wheat Flour,Wheat Flour,Fruit,Indian,Wheat Floura,,Snack,100,Astringent,Neutral,Sweet,Heavy,Easy,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,Nuts
F000126,Mashed Avocado,Mashed Avocado (avo-loc),Avocado,Pulses/Legume,South Indian,Avocadoa,,Snack,30,Bitter,Neutral,Pungent,Oily,Difficult,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,Soy
F000127,Grilled Sesame,Grilled Sesame (ses-loc),Sesame,Fruit,Chinese,Sesamea,Beneficial for digestion,Breakfast,50,Astringent,Heating,Pungent,Smooth,Sattvic,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,None
F000128,Cauliflower,Cauliflower,Cauliflower,Fruit,Continental,Cauliflowera,,Snack,75,Astringent,Neutral,Sour,Oily,Sattvic,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,Nuts
F000129,Buckwheat,Buckwheat,Buckwheat,Oil,South Indian,Buckwheata,,Breakfast,50,Bitter,Neutral,Sweet,Moist,Easy,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,Eggs
F000130,Fish,Fish,Fish,Vegetable,LatinAmerican,Fisha,Cooling post-meal,Breakfast,100,Bitter,Heating,Sour,Light,Easy,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,None
F000131,Rice,Rice,Rice,Oil,MiddleEastern,Ricea,High fibre,Recipe,100,Bitter,Cooling,Pungent,Moist,Rajasic,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,Milk
F000132,Mashed Wheat Flour,Mashed Wheat Flour,Wheat Flour,Pulses/Legume,LatinAmerican,Wheat Floura,,Breakfast,75,Sweet,Heating,Pungent,Smooth,Tamasic,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,Soy
F000133,Sauteed Peanut,Sauteed Peanut,Peanut,Beverage,Indian,Peanuta,,Breakfast,150,Astringent,Neutral,Sour,Light,Sattvic,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,Gluten
F000134,Raisins,Raisins,Raisins,Meat/Seafood,South Indian,Raisinsa,Use in moderation for Pitta,Lunch,30,Astringent,Neutral,Pungent,Heavy,Sattvic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,Soy
F000135,Yogurt,Yogurt,Yogurt,Dairy,South Indian,Yogurta,Good for Vata,Recipe,100,Sour,Neutral,Sweet,Dry,Tamasic,Vata:Neutral;Pitta:Unfavorable;Kapha:Neutral,Gluten
F000136,Tea,Tea,Tea,Dairy,MiddleEastern,Teaa,,Snack,100,Sour,Heating,Pungent,Dry,Sattvic,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,Nuts
F000137,Raw Honey,Raw Honey,Honey,Oil,Indian,Honeya,,Breakfast,150,Salty,Cooling,Sweet,Light,Tamasic,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,Soy
F000138,Boiled Cow Milk,Boiled Cow Milk,Cow Milk,Beverage,South Indian,Cow Milka,,Lunch,75,Astringent,Heating,Sour,Oily,Sattvic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,None
F000139,Sprouted Sesame,Sprouted Sesame,Sesame,Spice,African,Sesamea,,Breakfast,75,Salty,Neutral,Sour,Oily,Difficult,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,Gluten
F000140,Raisins,Raisins,Raisins,Beverage,MiddleEastern,Raisinsa,Beneficial for digestion,Recipe,150,Bitter,Heating,Sweet,Rough,Tamasic,Vata:Unfavorable;Pitta:Neutral;Kapha:Favorable,Nuts
F000141,Buckwheat,Buckwheat,Buckwheat,Pulses/Legume,Chinese,Buckwheata,,Dinner,75,Pungent,Cooling,Pungent,Moist,Difficult,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Nuts
F000142,Sprouted Avocado,Sprouted Avocado,Avocado,Vegetable,Indian,Avocadoa,,Recipe,50,Sweet,Heating,Sweet,Oily,Rajasic,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,Soy
F000143,Goat Milk,Goat Milk,Goat Milk,Fruit,LatinAmerican,Goat Milka,Cooling post-meal,Snack,30,Sour,Heating,Sour,Moist,Moderate,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,Milk
F000144,Fermented Orange,Fermented Orange,Orange,Beverage,MiddleEastern,Orangea,,Snack,30,Bitter,Neutral,Sour,Smooth,Sattvic,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,Nuts
F000145,Banana,Banana (ban-loc),Banana,Grain,SoutheastAsian,Bananaa,,Dinner,75,Pungent,Heating,Sour,Dry,Tamasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,Soy
F000146,Sprouted Cumin,Sprouted Cumin,Cumin,Fruit,South Indian,Cumina,,Dinner,75,Pungent,Heating,Sour,Light,Sattvic,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,Soy
F000147,Coffee,Coffee (cof-loc),Coffee,Pulses/Legume,Mediterranean,Coffeea,,Lunch,50,Bitter,Heating,Sour,Moist,Difficult,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,Eggs
F000148,Orange,Orange,Orange,Pulses/Legume,Chinese,Orangea,May increase bile,Breakfast,100,Sweet,Cooling,Sweet,Heavy,Difficult,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,Seafood
F000149,Sauteed Chickpea,Sauteed Chickpea,Chickpea,Fruit,South Indian,Chickpeaa,,Snack,30,Pungent,Cooling,Sour,Oily,Easy,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,None
F000150,Cauliflower,Cauliflower,Cauliflower,Oil,Indian,Cauliflowera,Use in moderation for Pitta,Breakfast,150,Salty,Cooling,Sweet,Oily,Sattvic,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,Milk
F000151,Beetroot,Beetroot (bee-loc),Beetroot,Grain,African,Beetroota,Rich in antioxidants,Dinner,75,Sweet,Cooling,Sour,Oily,Rajasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,Gluten
F000152,Sprouted Papaya,Sprouted Papaya,Papaya,Dairy,Continental,Papayaa,,Lunch,30,Sweet,Neutral,Sour,Oily,Sattvic,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,Gluten
F000153,Fried Cow Milk,Fried Cow Milk,Cow Milk,Meat/Seafood,South Indian,Cow Milka,Beneficial for digestion,Dinner,75,Bitter,Neutral,Sour,Smooth,Sattvic,Vata:Unfavorable;Pitta:Neutral;Kapha:Neutral,Eggs
F000154,Sprouted Yogurt,Sprouted Yogurt,Yogurt,Grain,Mediterranean,Yogurta,,Dinner,150,Sweet,Heating,Pungent,Light,Moderate,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,Milk
F000155,Steamed Wheat Flour,Steamed Wheat Flour (whe-loc),Wheat Flour,Vegetable,LatinAmerican,Wheat Floura,,Snack,50,Pungent,Neutral,Sweet,Dry,Sattvic,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,Eggs
F000156,Fried Sesame,Fried Sesame (ses-loc),Sesame,Spice,MiddleEastern,Sesamea,,Breakfast,150,Sweet,Heating,Sour,Oily,Easy,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,Milk
F000157,Mushroom,Mushroom (mus-loc),Mushroom,Nuts/Seeds,Chinese,Mushrooma,,Breakfast,75,Pungent,Cooling,Pungent,Light,Tamasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,Eggs
F000158,Sprouted Almond,Sprouted Almond (alm-loc),Almond,Spice,MiddleEastern,Almonda,,Snack,75,Pungent,Cooling,Sweet,Rough,Tamasic,Vata:Neutral;Pitta:Neutral;Kapha:Neutral,Eggs
F000159,Steamed Sweet Potato,Steamed Sweet Potato,Sweet Potato,Oil,MiddleEastern,Sweet Potatoa,,Recipe,75,Astringent,Heating,Sweet,Smooth,Moderate,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,Soy
F000160,Roasted Cauliflower,Roasted Cauliflower,Cauliflower,Beverage,Chinese,Cauliflowera,Rich in iron,Recipe,30,Salty,Neutral,Sour,Moist,Rajasic,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,Soy
F000161,Coffee,Coffee,Coffee,Nuts/Seeds,Chinese,Coffeea,,Dinner,150,Astringent,Heating,Sweet,Rough,Rajasic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,Milk
F000162,Sauteed Avocado,Sauteed Avocado,Avocado,Meat/Seafood,Chinese,Avocadoa,,Recipe,50,Salty,Heating,Sweet,Dry,Rajasic,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,Eggs
F000163,Roasted Cabbage,Roasted Cabbage,Cabbage,Fruit,Mediterranean,Cabbagea,,Recipe,75,Astringent,Heating,Sweet,Light,Easy,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,None
F000164,Mango,Mango,Mango,Nuts/Seeds,South Indian,Mangoa,,Lunch,75,Sour,Cooling,Sweet,Moist,Tamasic,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,None
F000165,Mushroom,Mushroom,Mushroom,Oil,MiddleEastern,Mushrooma,,Lunch,75,Sweet,Heating,Sour,Light,Easy,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,Seafood
F000166,Olive Oil,Olive Oil,Olive Oil,Nuts/Seeds,Indian,Olive Oila,,Dinner,75,Sour,Cooling,Pungent,Smooth,Sattvic,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,Milk
F000167,Turmeric,Turmeric,Turmeric,Beverage,South Indian,Turmerica,,Breakfast,30,Salty,Cooling,Sour,Heavy,Moderate,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,None
F000168,Pumpkin,Pumpkin,Pumpkin,Oil,South Indian,Pumpkina,,Dinner,30,Astringent,Heating,Sweet,Heavy,Easy,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,Soy
F000169,Honey,Honey,Honey,Dairy,Continental,Honeya,,Recipe,50,Sour,Cooling,Sweet,Rough,Rajasic,Vata:Unfavorable;Pitta:Neutral;Kapha:Neutral,None
F000170,Fermented Papaya,Fermented Papaya,Papaya,Grain,South Indian,Papayaa,,Lunch,50,Astringent,Cooling,Pungent,Light,Rajasic,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,Milk
F000171,Fried Black Pepper,Fried Black Pepper,Black Pepper,Pulses/Legume,MiddleEastern,Black Peppera,,Snack,50,Pungent,Neutral,Pungent,Rough,Difficult,Vata:Unfavorable;Pitta:Neutral;Kapha:Favorable,None
F000172,Grilled Black Pepper,Grilled Black Pepper (bla-loc),Black Pepper,Fruit,Continental,Black Peppera,,Breakfast,100,Pungent,Neutral,Sweet,Moist,Sattvic,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,Nuts
F000173,Orange,Orange,Orange,Pulses/Legume,Mediterranean,Orangea,,Recipe,75,Salty,Neutral,Sour,Heavy,Easy,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,Gluten
F000174,Raw Carrot,Raw Carrot (car-loc),Carrot,Fruit,SoutheastAsian,Carrota,,Dinner,30,Bitter,Heating,Pungent,Dry,Tamasic,Vata:Neutral;Pitta:Neutral;Kapha:Neutral,Gluten
F000175,Baked Chickpea,Baked Chickpea,Chickpea,Pulses/Legume,South Indian,Chickpeaa,,Recipe,30,Pungent,Neutral,Sweet,Light,Tamasic,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,Milk
F000176,Sprouted Banana,Sprouted Banana (ban-loc),Banana,Dairy,Indian,Bananaa,,Snack,75,Sour,Cooling,Sour,Heavy,Easy,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,Eggs
F000177,Raw Turmeric,Raw Turmeric (tur-loc),Turmeric,Fruit,LatinAmerican,Turmerica,Beneficial for digestion,Lunch,75,Bitter,Heating,Sweet,Heavy,Tamasic,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,Seafood
F000178,Fried Egg,Fried Egg (egg-loc),Egg,Beverage,African,Egga,,Recipe,50,Bitter,Neutral,Sour,Dry,Moderate,Vata:Neutral;Pitta:Neutral;Kapha:Neutral,Eggs
F000179,Sprouted Tea,Sprouted Tea (tea-loc),Tea,Grain,Chinese,Teaa,,Recipe,50,Sweet,Neutral,Sour,Dry,Tamasic,Vata:Neutral;Pitta:Neutral;Kapha:Neutral,None
F000180,Baked Buckwheat,Baked Buckwheat,Buckwheat,Vegetable,Continental,Buckwheata,,Lunch,150,Astringent,Neutral,Sweet,Moist,Moderate,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,Soy
F000181,Quinoa,Quinoa (qui-loc),Quinoa,Vegetable,LatinAmerican,Quinoaa,,Breakfast,50,Pungent,Neutral,Pungent,Oily,Easy,Vata:Neutral;Pitta:Neutral;Kapha:Neutral,Milk
F000182,Grilled Coriander,Grilled Coriander,Coriander,Grain,MiddleEastern,Coriandera,,Breakfast,75,Bitter,Cooling,Sour,Heavy,Easy,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,Seafood
F000183,Potato,Potato,Potato,Oil,Indian,Potatoa,,Breakfast,150,Astringent,Cooling,Sweet,Dry,Moderate,Vata:Favorable;Pitta:Unfavorable;Kapha:Neutral,None
F000184,Spinach,Spinach (spi-loc),Spinach,Beverage,South Indian,Spinacha,,Recipe,100,Astringent,Heating,Sour,Rough,Tamasic,Vata:Unfavorable;Pitta:Neutral;Kapha:Favorable,Eggs
F000185,Coconut Oil,Coconut Oil,Coconut Oil,Fruit,SoutheastAsian,Coconut Oila,,Breakfast,50,Sour,Cooling,Pungent,Light,Difficult,Vata:Neutral;Pitta:Neutral;Kapha:Neutral,Soy
F000186,Cabbage,Cabbage,Cabbage,Dairy,Mediterranean,Cabbagea,Avoid in Kapha imbalance,Breakfast,150,Pungent,Cooling,Sour,Dry,Difficult,Vata:Unfavorable;Pitta:Neutral;Kapha:Neutral,None
F000187,Grilled Dates,Grilled Dates,Dates,Grain,Mediterranean,Datesa,Cooling post-meal,Lunch,50,Salty,Heating,Pungent,Oily,Rajasic,Vata:Unfavorable;Pitta:Neutral;Kapha:Favorable,Soy
F000188,Raw Jaggery,Raw Jaggery (jag-loc),Jaggery,Oil,Indian,Jaggerya,,Breakfast,100,Bitter,Neutral,Sour,Smooth,Difficult,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,Eggs
F000189,Millet,Millet,Millet,Vegetable,SoutheastAsian,Milleta,,Snack,150,Salty,Neutral,Sour,Smooth,Rajasic,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,Milk
F000190,Carrot,Carrot,Carrot,Oil,Chinese,Carrota,Use in moderation for Pitta,Lunch,75,Bitter,Neutral,Pungent,Light,Easy,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,Gluten
F000191,Baked Carrot,Baked Carrot,Carrot,Grain,African,Carrota,,Breakfast,50,Astringent,Heating,Sour,Smooth,Easy,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,Eggs
F000192,Egg,Egg (egg-loc),Egg,Nuts/Seeds,South Indian,Egga,,Snack,30,Pungent,Neutral,Pungent,Light,Rajasic,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,Gluten
F000193,Sugar,Sugar (sug-loc),Sugar,Spice,LatinAmerican,Sugara,,Breakfast,75,Bitter,Heating,Pungent,Oily,Rajasic,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,None
F000194,Tomato,Tomato,Tomato,Nuts/Seeds,LatinAmerican,Tomatoa,Rich in antioxidants,Dinner,75,Sour,Neutral,Sour,Moist,Sattvic,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,Nuts
F000195,Curried Egg,Curried Egg,Egg,Grain,SoutheastAsian,Egga,,Breakfast,100,Bitter,Cooling,Sweet,Dry,Tamasic,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,Milk
F000196,Buckwheat,Buckwheat,Buckwheat,Spice,SoutheastAsian,Buckwheata,,Breakfast,50,Sour,Neutral,Pungent,Moist,Sattvic,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,None
F000197,Millet,Millet (mil-loc),Millet,Vegetable,African,Milleta,,Dinner,150,Sweet,Cooling,Sweet,Smooth,Difficult,Vata:Unfavorable;Pitta:Neutral;Kapha:Favorable,Nuts
F000198,Baked Lentil,Baked Lentil,Lentil,Pulses/Legume,South Indian,Lentila,,Recipe,75,Salty,Heating,Sweet,Heavy,Sattvic,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,Seafood
F000199,Mashed Orange,Mashed Orange,Orange,Nuts/Seeds,Mediterranean,Orangea,,Breakfast,50,Astringent,Cooling,Sweet,Rough,Sattvic,Vata:Unfavorable;Pitta:Neutral;Kapha:Favorable,Eggs
F000200,Raisins,Raisins (rai-loc),Raisins,Vegetable,Chinese,Raisinsa,Cooling post-meal,Breakfast,100,Sour,Cooling,Sour,Rough,Moderate,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,Milk
F000201,Mustard,Mustard,Mustard,Oil,South Indian,Mustarda,Beneficial for digestion,Breakfast,150,Astringent,Neutral,Sour,Oily,Difficult,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,Nuts
F000202,Sesame,Sesame,Sesame,Meat/Seafood,LatinAmerican,Sesamea,,Lunch,150,Sour,Heating,Sweet,Smooth,Moderate,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,None
F000203,Curried Buckwheat,Curried Buckwheat (buc-loc),Buckwheat,Pulses/Legume,African,Buckwheata,Rich in iron,Snack,150,Sweet,Cooling,Sweet,Moist,Sattvic,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,None
F000204,Chicken,Chicken (chi-loc),Chicken,Dairy,Continental,Chickena,Rich in iron,Dinner,75,Astringent,Heating,Sweet,Dry,Tamasic,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,None
F000205,Chickpea,Chickpea,Chickpea,Fruit,Chinese,Chickpeaa,,Recipe,75,Bitter,Cooling,Pungent,Smooth,Easy,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,None
F000206,Olive Oil,Olive Oil,Olive Oil,Fruit,MiddleEastern,Olive Oila,,Recipe,50,Bitter,Cooling,Sweet,Rough,Tamasic,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,Nuts
F000207,Ghee,Ghee,Ghee,Nuts/Seeds,SoutheastAsian,Gheea,,Lunch,150,Sour,Cooling,Pungent,Moist,Moderate,Vata:Unfavorable;Pitta:Neutral;Kapha:Favorable,None
F000208,Fermented Coconut Oil,Fermented Coconut Oil (coc-loc),Coconut Oil,Fruit,African,Coconut Oila,Rich in iron,Dinner,50,Salty,Cooling,Sweet,Moist,Sattvic,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,Nuts
F000209,Fried Paneer,Fried Paneer (pan-loc),Paneer,Spice,Continental,Paneera,,Dinner,150,Astringent,Cooling,Sweet,Oily,Sattvic,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,Soy
F000210,Sauteed Olive Oil,Sauteed Olive Oil,Olive Oil,Meat/Seafood,Mediterranean,Olive Oila,,Lunch,150,Sweet,Heating,Sour,Rough,Rajasic,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,None
F000211,Mashed Goat Milk,Mashed Goat Milk (goa-loc),Goat Milk,Spice,Chinese,Goat Milka,Use in moderation for Pitta,Dinner,100,Bitter,Heating,Sour,Dry,Tamasic,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,None
F000212,Spinach,Spinach,Spinach,Beverage,Indian,Spinacha,,Lunch,75,Pungent,Heating,Sour,Oily,Moderate,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,Eggs
F000213,Sprouted Cumin,Sprouted Cumin,Cumin,Spice,Mediterranean,Cumina,,Dinner,150,Astringent,Neutral,Sour,Oily,Difficult,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Nuts
F000214,Raw Apple,Raw Apple (app-loc),Apple,Pulses/Legume,MiddleEastern,Applea,,Breakfast,100,Sour,Heating,Sour,Oily,Sattvic,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,Seafood
F000215,Honey,Honey,Honey,Fruit,SoutheastAsian,Honeya,Avoid in Kapha imbalance,Lunch,150,Salty,Neutral,Pungent,Rough,Moderate,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,Milk
F000216,Goat Milk,Goat Milk,Goat Milk,Meat/Seafood,Continental,Goat Milka,Rich in antioxidants,Snack,100,Salty,Heating,Pungent,Light,Sattvic,Vata:Unfavorable;Pitta:Neutral;Kapha:Neutral,Milk
F000217,Goat Milk,Goat Milk,Goat Milk,Meat/Seafood,SoutheastAsian,Goat Milka,,Recipe,30,Sour,Neutral,Sweet,Dry,Easy,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,Soy
F000218,Coriander,Coriander,Coriander,Nuts/Seeds,Chinese,Coriandera,,Lunch,75,Sweet,Neutral,Sour,Smooth,Difficult,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,Seafood
F000219,Beetroot,Beetroot,Beetroot,Dairy,SoutheastAsian,Beetroota,,Breakfast,30,Bitter,Cooling,Sour,Smooth,Difficult,Vata:Neutral;Pitta:Unfavorable;Kapha:Neutral,Seafood
F000220,Sprouted Spinach,Sprouted Spinach,Spinach,Spice,Continental,Spinacha,,Recipe,75,Bitter,Heating,Sweet,Light,Easy,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,None
F000221,Black Pepper,Black Pepper,Black Pepper,Spice,African,Black Peppera,,Lunch,50,Astringent,Neutral,Sour,Heavy,Easy,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,Gluten
F000222,Sprouted Coconut Oil,Sprouted Coconut Oil,Coconut Oil,Spice,Indian,Coconut Oila,Cooling post-meal,Snack,150,Salty,Neutral,Pungent,Moist,Moderate,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,Milk
F000223,Peanut,Peanut (pea-loc),Peanut,Pulses/Legume,South Indian,Peanuta,High fibre,Snack,50,Sweet,Heating,Sweet,Heavy,Easy,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,Soy
F000224,Salt,Salt,Salt,Pulses/Legume,Continental,Salta,,Dinner,150,Sour,Heating,Sweet,Oily,Easy,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Seafood
F000225,Cow Milk,Cow Milk,Cow Milk,Grain,Chinese,Cow Milka,,Recipe,30,Bitter,Cooling,Sweet,Smooth,Tamasic,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,None
F000226,Coriander,Coriander,Coriander,Oil,South Indian,Coriandera,,Lunch,30,Pungent,Heating,Pungent,Dry,Difficult,Vata:Favorable;Pitta:Favorable;Kapha:Neutral,Eggs
F000227,Cumin,Cumin,Cumin,Grain,Chinese,Cumina,,Dinner,150,Sweet,Heating,Sweet,Heavy,Easy,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,Soy
F000228,Millet,Millet,Millet,Grain,South Indian,Milleta,Avoid in Kapha imbalance,Breakfast,30,Bitter,Heating,Sweet,Light,Easy,Vata:Neutral;Pitta:Unfavorable;Kapha:Neutral,Nuts
F000229,Lentil,Lentil (len-loc),Lentil,Grain,SoutheastAsian,Lentila,,Lunch,150,Sweet,Cooling,Pungent,Light,Difficult,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,Gluten
F000230,Boiled Black Pepper,Boiled Black Pepper,Black Pepper,Vegetable,SoutheastAsian,Black Peppera,Beneficial for digestion,Dinner,150,Pungent,Cooling,Sour,Smooth,Moderate,Vata:Favorable;Pitta:Unfavorable;Kapha:Neutral,Milk
F000231,Grilled Peanut,Grilled Peanut (pea-loc),Peanut,Fruit,Chinese,Peanuta,,Recipe,150,Sweet,Neutral,Pungent,Smooth,Tamasic,Vata:Neutral;Pitta:Neutral;Kapha:Neutral,Gluten
F000232,Mustard,Mustard,Mustard,Vegetable,LatinAmerican,Mustarda,,Breakfast,30,Pungent,Cooling,Pungent,Moist,Tamasic,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,Soy
F000233,Spinach,Spinach,Spinach,Grain,South Indian,Spinacha,,Dinner,100,Sour,Cooling,Pungent,Light,Easy,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,Eggs
F000234,Sprouted Banana,Sprouted Banana,Banana,Nuts/Seeds,African,Bananaa,,Recipe,150,Pungent,Heating,Sweet,Heavy,Sattvic,Vata:Favorable;Pitta:Neutral;Kapha:Neutral,Eggs
F000235,Apple,Apple,Apple,Beverage,MiddleEastern,Applea,,Breakfast,100,Bitter,Heating,Sweet,Smooth,Easy,Vata:Unfavorable;Pitta:Neutral;Kapha:Favorable,Soy
F000236,Orange,Orange,Orange,Oil,African,Orangea,,Lunch,75,Pungent,Neutral,Sour,Moist,Tamasic,Vata:Unfavorable;Pitta:Neutral;Kapha:Neutral,Milk
F000237,Tomato,Tomato,Tomato,Beverage,African,Tomatoa,High fibre,Dinner,75,Sweet,Cooling,Pungent,Smooth,Tamasic,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Nuts
F000238,Steamed Rice,Steamed Rice (ric-loc),Rice,Dairy,Continental,Ricea,,Dinner,150,Bitter,Heating,Pungent,Dry,Difficult,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,Milk
F000239,Coffee,Coffee,Coffee,Nuts/Seeds,South Indian,Coffeea,Good for Vata,Lunch,50,Sweet,Neutral,Pungent,Light,Difficult,Vata:Neutral;Pitta:Neutral;Kapha:Neutral,None
F000240,Wheat Flour,Wheat Flour,Wheat Flour,Fruit,Mediterranean,Wheat Floura,,Dinner,75,Sweet,Neutral,Sweet,Dry,Difficult,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,Seafood
F000241,Ghee,Ghee,Ghee,Oil,LatinAmerican,Gheea,,Lunch,50,Sweet,Cooling,Sweet,Dry,Difficult,Vata:Unfavorable;Pitta:Neutral;Kapha:Favorable,None
F000242,Sugar,Sugar,Sugar,Beverage,SoutheastAsian,Sugara,,Breakfast,150,Salty,Cooling,Pungent,Oily,Difficult,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,Milk
F000243,Apple,Apple,Apple,Beverage,SoutheastAsian,Applea,Rich in iron,Lunch,75,Pungent,Neutral,Pungent,Light,Easy,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,Gluten
F000244,Orange,Orange,Orange,Beverage,SoutheastAsian,Orangea,,Snack,75,Sweet,Cooling,Sour,Oily,Moderate,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,Soy
F000245,Mango,Mango,Mango,Dairy,Continental,Mangoa,,Dinner,75,Astringent,Cooling,Sweet,Heavy,Sattvic,Vata:Neutral;Pitta:Unfavorable;Kapha:Neutral,Eggs
F000246,Steamed Mutton,Steamed Mutton,Mutton,Oil,Indian,Muttona,Use in moderation for Pitta,Dinner,100,Astringent,Heating,Sweet,Oily,Rajasic,Vata:Unfavorable;Pitta:Neutral;Kapha:Neutral,Seafood
F000247,Coconut Oil,Coconut Oil,Coconut Oil,Meat/Seafood,Indian,Coconut Oila,,Dinner,50,Pungent,Heating,Pungent,Dry,Difficult,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,Milk
F000248,Fermented Olive Oil,Fermented Olive Oil (oli-loc),Olive Oil,Fruit,African,Olive Oila,Use in moderation for Pitta,Breakfast,75,Astringent,Neutral,Pungent,Smooth,Moderate,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,Gluten
